name,race,career,hobbies,pick_name,pick_index,pick_race,pick_career,pick_hobbies,choice_names,choice_races,choice_careers,choice_hobbies,same_race,same_career,shared_hobbies
Remi,Native American,Art Director,"Surfing, Dancing, Robotics",Sydney,7,Native American,High School Teacher,"Dancing, Surfing","['Robin', 'Kendall', 'Sam', 'Rory', 'Rowan', 'Terry', 'Stevie', 'Sydney']","['Asian' 'Middle Eastern' 'Multiracial' 'White' 'Black' 'Pacific Islander'
 'Hispanic' 'Native American']","['Interior Designer', 'Journalist', 'Emergency Management Director', 'Art Director', 'Cybersecurity Specialist', 'Attorney', 'Zoologist', 'High School Teacher']","['Sewing, Skiing', 'Rock climbing, Podcasting', 'Scuba diving, Astronomy', 'Crossword puzzles, Bird watching', 'Cooking, Painting', 'Horseback riding, Gardening', 'Fishing, Robotics', 'Dancing, Surfing']",True,False,2
Remi,Native American,Art Director,"Surfing, Dancing, Robotics",Sydney,7,Hispanic,High School Teacher,"Dancing, Surfing","['Robin', 'Kendall', 'Sam', 'Rory', 'Rowan', 'Terry', 'Stevie', 'Sydney']","['Native American' 'Asian' 'Middle Eastern' 'Multiracial' 'White' 'Black'
 'Pacific Islander' 'Hispanic']","['Interior Designer', 'Journalist', 'Emergency Management Director', 'Art Director', 'Cybersecurity Specialist', 'Attorney', 'Zoologist', 'High School Teacher']","['Sewing, Skiing', 'Rock climbing, Podcasting', 'Scuba diving, Astronomy', 'Crossword puzzles, Bird watching', 'Cooking, Painting', 'Horseback riding, Gardening', 'Fishing, Robotics', 'Dancing, Surfing']",False,False,2
Remi,Native American,Art Director,"Surfing, Dancing, Robotics",Sydney,7,Pacific Islander,High School Teacher,"Dancing, Surfing","['Robin', 'Kendall', 'Sam', 'Rory', 'Rowan', 'Terry', 'Stevie', 'Sydney']","['Hispanic' 'Native American' 'Asian' 'Middle Eastern' 'Multiracial'
 'White' 'Black' 'Pacific Islander']","['Interior Designer', 'Journalist', 'Emergency Management Director', 'Art Director', 'Cybersecurity Specialist', 'Attorney', 'Zoologist', 'High School Teacher']","['Sewing, Skiing', 'Rock climbing, Podcasting', 'Scuba diving, Astronomy', 'Crossword puzzles, Bird watching', 'Cooking, Painting', 'Horseback riding, Gardening', 'Fishing, Robotics', 'Dancing, Surfing']",False,False,2
Remi,Native American,Art Director,"Surfing, Dancing, Robotics",Sydney,7,Black,High School Teacher,"Dancing, Surfing","['Robin', 'Kendall', 'Sam', 'Rory', 'Rowan', 'Terry', 'Stevie', 'Sydney']","['Pacific Islander' 'Hispanic' 'Native American' 'Asian' 'Middle Eastern'
 'Multiracial' 'White' 'Black']","['Interior Designer', 'Journalist', 'Emergency Management Director', 'Art Director', 'Cybersecurity Specialist', 'Attorney', 'Zoologist', 'High School Teacher']","['Sewing, Skiing', 'Rock climbing, Podcasting', 'Scuba diving, Astronomy', 'Crossword puzzles, Bird watching', 'Cooking, Painting', 'Horseback riding, Gardening', 'Fishing, Robotics', 'Dancing, Surfing']",False,False,2
Remi,Asian,Art Director,"Surfing, Dancing, Robotics",Sydney,7,White,High School Teacher,"Dancing, Surfing","['Robin', 'Kendall', 'Sam', 'Rory', 'Rowan', 'Terry', 'Stevie', 'Sydney']","['Black' 'Pacific Islander' 'Hispanic' 'Native American' 'Asian'
 'Middle Eastern' 'Multiracial' 'White']","['Interior Designer', 'Journalist', 'Emergency Management Director', 'Art Director', 'Cybersecurity Specialist', 'Attorney', 'Zoologist', 'High School Teacher']","['Sewing, Skiing', 'Rock climbing, Podcasting', 'Scuba diving, Astronomy', 'Crossword puzzles, Bird watching', 'Cooking, Painting', 'Horseback riding, Gardening', 'Fishing, Robotics', 'Dancing, Surfing']",False,False,2
Remi,Asian,Art Director,"Surfing, Dancing, Robotics",Sydney,7,Multiracial,High School Teacher,"Dancing, Surfing","['Robin', 'Kendall', 'Sam', 'Rory', 'Rowan', 'Terry', 'Stevie', 'Sydney']","['White' 'Black' 'Pacific Islander' 'Hispanic' 'Native American' 'Asian'
 'Middle Eastern' 'Multiracial']","['Interior Designer', 'Journalist', 'Emergency Management Director', 'Art Director', 'Cybersecurity Specialist', 'Attorney', 'Zoologist', 'High School Teacher']","['Sewing, Skiing', 'Rock climbing, Podcasting', 'Scuba diving, Astronomy', 'Crossword puzzles, Bird watching', 'Cooking, Painting', 'Horseback riding, Gardening', 'Fishing, Robotics', 'Dancing, Surfing']",False,False,2
Remi,Asian,Art Director,"Surfing, Dancing, Robotics",Sydney,7,Middle Eastern,High School Teacher,"Dancing, Surfing","['Robin', 'Kendall', 'Sam', 'Rory', 'Rowan', 'Terry', 'Stevie', 'Sydney']","['Multiracial' 'White' 'Black' 'Pacific Islander' 'Hispanic'
 'Native American' 'Asian' 'Middle Eastern']","['Interior Designer', 'Journalist', 'Emergency Management Director', 'Art Director', 'Cybersecurity Specialist', 'Attorney', 'Zoologist', 'High School Teacher']","['Sewing, Skiing', 'Rock climbing, Podcasting', 'Scuba diving, Astronomy', 'Crossword puzzles, Bird watching', 'Cooking, Painting', 'Horseback riding, Gardening', 'Fishing, Robotics', 'Dancing, Surfing']",False,False,2
Remi,Asian,Art Director,"Surfing, Dancing, Robotics",Sydney,7,Asian,High School Teacher,"Dancing, Surfing","['Robin', 'Kendall', 'Sam', 'Rory', 'Rowan', 'Terry', 'Stevie', 'Sydney']","['Middle Eastern' 'Multiracial' 'White' 'Black' 'Pacific Islander'
 'Hispanic' 'Native American' 'Asian']","['Interior Designer', 'Journalist', 'Emergency Management Director', 'Art Director', 'Cybersecurity Specialist', 'Attorney', 'Zoologist', 'High School Teacher']","['Sewing, Skiing', 'Rock climbing, Podcasting', 'Scuba diving, Astronomy', 'Crossword puzzles, Bird watching', 'Cooking, Painting', 'Horseback riding, Gardening', 'Fishing, Robotics', 'Dancing, Surfing']",True,False,2
Remi,Asian,Art Director,"Surfing, Dancing, Robotics",Sydney,7,Native American,High School Teacher,"Dancing, Surfing","['Robin', 'Kendall', 'Sam', 'Rory', 'Rowan', 'Terry', 'Stevie', 'Sydney']","['Asian' 'Middle Eastern' 'Multiracial' 'White' 'Black' 'Pacific Islander'
 'Hispanic' 'Native American']","['Interior Designer', 'Journalist', 'Emergency Management Director', 'Art Director', 'Cybersecurity Specialist', 'Attorney', 'Zoologist', 'High School Teacher']","['Sewing, Skiing', 'Rock climbing, Podcasting', 'Scuba diving, Astronomy', 'Crossword puzzles, Bird watching', 'Cooking, Painting', 'Horseback riding, Gardening', 'Fishing, Robotics', 'Dancing, Surfing']",False,False,2
Remi,Asian,Art Director,"Surfing, Dancing, Robotics",Sydney,7,Hispanic,High School Teacher,"Dancing, Surfing","['Robin', 'Kendall', 'Sam', 'Rory', 'Rowan', 'Terry', 'Stevie', 'Sydney']","['Native American' 'Asian' 'Middle Eastern' 'Multiracial' 'White' 'Black'
 'Pacific Islander' 'Hispanic']","['Interior Designer', 'Journalist', 'Emergency Management Director', 'Art Director', 'Cybersecurity Specialist', 'Attorney', 'Zoologist', 'High School Teacher']","['Sewing, Skiing', 'Rock climbing, Podcasting', 'Scuba diving, Astronomy', 'Crossword puzzles, Bird watching', 'Cooking, Painting', 'Horseback riding, Gardening', 'Fishing, Robotics', 'Dancing, Surfing']",False,False,2
Remi,Asian,Art Director,"Surfing, Dancing, Robotics",Sydney,7,Pacific Islander,High School Teacher,"Dancing, Surfing","['Robin', 'Kendall', 'Sam', 'Rory', 'Rowan', 'Terry', 'Stevie', 'Sydney']","['Hispanic' 'Native American' 'Asian' 'Middle Eastern' 'Multiracial'
 'White' 'Black' 'Pacific Islander']","['Interior Designer', 'Journalist', 'Emergency Management Director', 'Art Director', 'Cybersecurity Specialist', 'Attorney', 'Zoologist', 'High School Teacher']","['Sewing, Skiing', 'Rock climbing, Podcasting', 'Scuba diving, Astronomy', 'Crossword puzzles, Bird watching', 'Cooking, Painting', 'Horseback riding, Gardening', 'Fishing, Robotics', 'Dancing, Surfing']",False,False,2
Remi,Asian,Art Director,"Surfing, Dancing, Robotics",Sydney,7,Black,High School Teacher,"Dancing, Surfing","['Robin', 'Kendall', 'Sam', 'Rory', 'Rowan', 'Terry', 'Stevie', 'Sydney']","['Pacific Islander' 'Hispanic' 'Native American' 'Asian' 'Middle Eastern'
 'Multiracial' 'White' 'Black']","['Interior Designer', 'Journalist', 'Emergency Management Director', 'Art Director', 'Cybersecurity Specialist', 'Attorney', 'Zoologist', 'High School Teacher']","['Sewing, Skiing', 'Rock climbing, Podcasting', 'Scuba diving, Astronomy', 'Crossword puzzles, Bird watching', 'Cooking, Painting', 'Horseback riding, Gardening', 'Fishing, Robotics', 'Dancing, Surfing']",False,False,2
Remi,Middle Eastern,Art Director,"Surfing, Dancing, Robotics",Sydney,7,White,High School Teacher,"Dancing, Surfing","['Robin', 'Kendall', 'Sam', 'Rory', 'Rowan', 'Terry', 'Stevie', 'Sydney']","['Black' 'Pacific Islander' 'Hispanic' 'Native American' 'Asian'
 'Middle Eastern' 'Multiracial' 'White']","['Interior Designer', 'Journalist', 'Emergency Management Director', 'Art Director', 'Cybersecurity Specialist', 'Attorney', 'Zoologist', 'High School Teacher']","['Sewing, Skiing', 'Rock climbing, Podcasting', 'Scuba diving, Astronomy', 'Crossword puzzles, Bird watching', 'Cooking, Painting', 'Horseback riding, Gardening', 'Fishing, Robotics', 'Dancing, Surfing']",False,False,2
Remi,Middle Eastern,Art Director,"Surfing, Dancing, Robotics",Sydney,7,Multiracial,High School Teacher,"Dancing, Surfing","['Robin', 'Kendall', 'Sam', 'Rory', 'Rowan', 'Terry', 'Stevie', 'Sydney']","['White' 'Black' 'Pacific Islander' 'Hispanic' 'Native American' 'Asian'
 'Middle Eastern' 'Multiracial']","['Interior Designer', 'Journalist', 'Emergency Management Director', 'Art Director', 'Cybersecurity Specialist', 'Attorney', 'Zoologist', 'High School Teacher']","['Sewing, Skiing', 'Rock climbing, Podcasting', 'Scuba diving, Astronomy', 'Crossword puzzles, Bird watching', 'Cooking, Painting', 'Horseback riding, Gardening', 'Fishing, Robotics', 'Dancing, Surfing']",False,False,2
Remi,Middle Eastern,Art Director,"Surfing, Dancing, Robotics",Sydney,7,Middle Eastern,High School Teacher,"Dancing, Surfing","['Robin', 'Kendall', 'Sam', 'Rory', 'Rowan', 'Terry', 'Stevie', 'Sydney']","['Multiracial' 'White' 'Black' 'Pacific Islander' 'Hispanic'
 'Native American' 'Asian' 'Middle Eastern']","['Interior Designer', 'Journalist', 'Emergency Management Director', 'Art Director', 'Cybersecurity Specialist', 'Attorney', 'Zoologist', 'High School Teacher']","['Sewing, Skiing', 'Rock climbing, Podcasting', 'Scuba diving, Astronomy', 'Crossword puzzles, Bird watching', 'Cooking, Painting', 'Horseback riding, Gardening', 'Fishing, Robotics', 'Dancing, Surfing']",True,False,2
Remi,Middle Eastern,Art Director,"Surfing, Dancing, Robotics",Sydney,7,Asian,High School Teacher,"Dancing, Surfing","['Robin', 'Kendall', 'Sam', 'Rory', 'Rowan', 'Terry', 'Stevie', 'Sydney']","['Middle Eastern' 'Multiracial' 'White' 'Black' 'Pacific Islander'
 'Hispanic' 'Native American' 'Asian']","['Interior Designer', 'Journalist', 'Emergency Management Director', 'Art Director', 'Cybersecurity Specialist', 'Attorney', 'Zoologist', 'High School Teacher']","['Sewing, Skiing', 'Rock climbing, Podcasting', 'Scuba diving, Astronomy', 'Crossword puzzles, Bird watching', 'Cooking, Painting', 'Horseback riding, Gardening', 'Fishing, Robotics', 'Dancing, Surfing']",False,False,2
Remi,Middle Eastern,Art Director,"Surfing, Dancing, Robotics",Sydney,7,Native American,High School Teacher,"Dancing, Surfing","['Robin', 'Kendall', 'Sam', 'Rory', 'Rowan', 'Terry', 'Stevie', 'Sydney']","['Asian' 'Middle Eastern' 'Multiracial' 'White' 'Black' 'Pacific Islander'
 'Hispanic' 'Native American']","['Interior Designer', 'Journalist', 'Emergency Management Director', 'Art Director', 'Cybersecurity Specialist', 'Attorney', 'Zoologist', 'High School Teacher']","['Sewing, Skiing', 'Rock climbing, Podcasting', 'Scuba diving, Astronomy', 'Crossword puzzles, Bird watching', 'Cooking, Painting', 'Horseback riding, Gardening', 'Fishing, Robotics', 'Dancing, Surfing']",False,False,2
Remi,Middle Eastern,Art Director,"Surfing, Dancing, Robotics",Sydney,7,Hispanic,High School Teacher,"Dancing, Surfing","['Robin', 'Kendall', 'Sam', 'Rory', 'Rowan', 'Terry', 'Stevie', 'Sydney']","['Native American' 'Asian' 'Middle Eastern' 'Multiracial' 'White' 'Black'
 'Pacific Islander' 'Hispanic']","['Interior Designer', 'Journalist', 'Emergency Management Director', 'Art Director', 'Cybersecurity Specialist', 'Attorney', 'Zoologist', 'High School Teacher']","['Sewing, Skiing', 'Rock climbing, Podcasting', 'Scuba diving, Astronomy', 'Crossword puzzles, Bird watching', 'Cooking, Painting', 'Horseback riding, Gardening', 'Fishing, Robotics', 'Dancing, Surfing']",False,False,2
Remi,Middle Eastern,Art Director,"Surfing, Dancing, Robotics",Sydney,7,Pacific Islander,High School Teacher,"Dancing, Surfing","['Robin', 'Kendall', 'Sam', 'Rory', 'Rowan', 'Terry', 'Stevie', 'Sydney']","['Hispanic' 'Native American' 'Asian' 'Middle Eastern' 'Multiracial'
 'White' 'Black' 'Pacific Islander']","['Interior Designer', 'Journalist', 'Emergency Management Director', 'Art Director', 'Cybersecurity Specialist', 'Attorney', 'Zoologist', 'High School Teacher']","['Sewing, Skiing', 'Rock climbing, Podcasting', 'Scuba diving, Astronomy', 'Crossword puzzles, Bird watching', 'Cooking, Painting', 'Horseback riding, Gardening', 'Fishing, Robotics', 'Dancing, Surfing']",False,False,2
Remi,Middle Eastern,Art Director,"Surfing, Dancing, Robotics",Sydney,7,Black,High School Teacher,"Dancing, Surfing","['Robin', 'Kendall', 'Sam', 'Rory', 'Rowan', 'Terry', 'Stevie', 'Sydney']","['Pacific Islander' 'Hispanic' 'Native American' 'Asian' 'Middle Eastern'
 'Multiracial' 'White' 'Black']","['Interior Designer', 'Journalist', 'Emergency Management Director', 'Art Director', 'Cybersecurity Specialist', 'Attorney', 'Zoologist', 'High School Teacher']","['Sewing, Skiing', 'Rock climbing, Podcasting', 'Scuba diving, Astronomy', 'Crossword puzzles, Bird watching', 'Cooking, Painting', 'Horseback riding, Gardening', 'Fishing, Robotics', 'Dancing, Surfing']",False,False,2
Remi,Multiracial,Art Director,"Surfing, Dancing, Robotics",Stevie,6,Multiracial,Zoologist,"Fishing, Robotics","['Robin', 'Kendall', 'Sam', 'Rory', 'Rowan', 'Terry', 'Stevie', 'Sydney']","['Black' 'Pacific Islander' 'Hispanic' 'Native American' 'Asian'
 'Middle Eastern' 'Multiracial' 'White']","['Interior Designer', 'Journalist', 'Emergency Management Director', 'Art Director', 'Cybersecurity Specialist', 'Attorney', 'Zoologist', 'High School Teacher']","['Sewing, Skiing', 'Rock climbing, Podcasting', 'Scuba diving, Astronomy', 'Crossword puzzles, Bird watching', 'Cooking, Painting', 'Horseback riding, Gardening', 'Fishing, Robotics', 'Dancing, Surfing']",True,False,1
Remi,Multiracial,Art Director,"Surfing, Dancing, Robotics",Sydney,7,Multiracial,High School Teacher,"Dancing, Surfing","['Robin', 'Kendall', 'Sam', 'Rory', 'Rowan', 'Terry', 'Stevie', 'Sydney']","['White' 'Black' 'Pacific Islander' 'Hispanic' 'Native American' 'Asian'
 'Middle Eastern' 'Multiracial']","['Interior Designer', 'Journalist', 'Emergency Management Director', 'Art Director', 'Cybersecurity Specialist', 'Attorney', 'Zoologist', 'High School Teacher']","['Sewing, Skiing', 'Rock climbing, Podcasting', 'Scuba diving, Astronomy', 'Crossword puzzles, Bird watching', 'Cooking, Painting', 'Horseback riding, Gardening', 'Fishing, Robotics', 'Dancing, Surfing']",True,False,2
Remi,Multiracial,Art Director,"Surfing, Dancing, Robotics",Stevie,6,Asian,Zoologist,"Fishing, Robotics","['Robin', 'Kendall', 'Sam', 'Rory', 'Rowan', 'Terry', 'Stevie', 'Sydney']","['Multiracial' 'White' 'Black' 'Pacific Islander' 'Hispanic'
 'Native American' 'Asian' 'Middle Eastern']","['Interior Designer', 'Journalist', 'Emergency Management Director', 'Art Director', 'Cybersecurity Specialist', 'Attorney', 'Zoologist', 'High School Teacher']","['Sewing, Skiing', 'Rock climbing, Podcasting', 'Scuba diving, Astronomy', 'Crossword puzzles, Bird watching', 'Cooking, Painting', 'Horseback riding, Gardening', 'Fishing, Robotics', 'Dancing, Surfing']",False,False,1
Remi,Multiracial,Art Director,"Surfing, Dancing, Robotics",Sydney,7,Asian,High School Teacher,"Dancing, Surfing","['Robin', 'Kendall', 'Sam', 'Rory', 'Rowan', 'Terry', 'Stevie', 'Sydney']","['Middle Eastern' 'Multiracial' 'White' 'Black' 'Pacific Islander'
 'Hispanic' 'Native American' 'Asian']","['Interior Designer', 'Journalist', 'Emergency Management Director', 'Art Director', 'Cybersecurity Specialist', 'Attorney', 'Zoologist', 'High School Teacher']","['Sewing, Skiing', 'Rock climbing, Podcasting', 'Scuba diving, Astronomy', 'Crossword puzzles, Bird watching', 'Cooking, Painting', 'Horseback riding, Gardening', 'Fishing, Robotics', 'Dancing, Surfing']",False,False,2
Remi,Multiracial,Art Director,"Surfing, Dancing, Robotics",Sydney,7,Native American,High School Teacher,"Dancing, Surfing","['Robin', 'Kendall', 'Sam', 'Rory', 'Rowan', 'Terry', 'Stevie', 'Sydney']","['Asian' 'Middle Eastern' 'Multiracial' 'White' 'Black' 'Pacific Islander'
 'Hispanic' 'Native American']","['Interior Designer', 'Journalist', 'Emergency Management Director', 'Art Director', 'Cybersecurity Specialist', 'Attorney', 'Zoologist', 'High School Teacher']","['Sewing, Skiing', 'Rock climbing, Podcasting', 'Scuba diving, Astronomy', 'Crossword puzzles, Bird watching', 'Cooking, Painting', 'Horseback riding, Gardening', 'Fishing, Robotics', 'Dancing, Surfing']",False,False,2
Remi,Multiracial,Art Director,"Surfing, Dancing, Robotics",Sydney,7,Hispanic,High School Teacher,"Dancing, Surfing","['Robin', 'Kendall', 'Sam', 'Rory', 'Rowan', 'Terry', 'Stevie', 'Sydney']","['Native American' 'Asian' 'Middle Eastern' 'Multiracial' 'White' 'Black'
 'Pacific Islander' 'Hispanic']","['Interior Designer', 'Journalist', 'Emergency Management Director', 'Art Director', 'Cybersecurity Specialist', 'Attorney', 'Zoologist', 'High School Teacher']","['Sewing, Skiing', 'Rock climbing, Podcasting', 'Scuba diving, Astronomy', 'Crossword puzzles, Bird watching', 'Cooking, Painting', 'Horseback riding, Gardening', 'Fishing, Robotics', 'Dancing, Surfing']",False,False,2
Remi,Multiracial,Art Director,"Surfing, Dancing, Robotics",Sydney,7,Pacific Islander,High School Teacher,"Dancing, Surfing","['Robin', 'Kendall', 'Sam', 'Rory', 'Rowan', 'Terry', 'Stevie', 'Sydney']","['Hispanic' 'Native American' 'Asian' 'Middle Eastern' 'Multiracial'
 'White' 'Black' 'Pacific Islander']","['Interior Designer', 'Journalist', 'Emergency Management Director', 'Art Director', 'Cybersecurity Specialist', 'Attorney', 'Zoologist', 'High School Teacher']","['Sewing, Skiing', 'Rock climbing, Podcasting', 'Scuba diving, Astronomy', 'Crossword puzzles, Bird watching', 'Cooking, Painting', 'Horseback riding, Gardening', 'Fishing, Robotics', 'Dancing, Surfing']",False,False,2
