name,race,pick_name,pick_index,pick_race,names,races,same_race
Blaze,Pacific Islander,Cameron,3,Pacific Islander,"['Charlie', 'Casey', 'Jamie', 'Cameron', 'Emerson', 'Skyler', 'Robin', 'Jesse']","['Asian' 'Black' 'Hispanic' 'Pacific Islander' 'Multiracial' 'White'
 'Middle Eastern' 'Native American']",True
Blaze,Pacific Islander,Emerson,4,Pacific Islander,"['Charlie', 'Casey', 'Jamie', 'Cameron', 'Emerson', 'Skyler', 'Robin', 'Jesse']","['Native American' 'Asian' 'Black' 'Hispanic' 'Pacific Islander'
 'Multiracial' 'White' 'Middle Eastern']",True
Blaze,Multiracial,Robin,6,Multiracial,"['Charlie', 'Casey', 'Jamie', 'Cameron', 'Emerson', 'Skyler', 'Robin', 'Jesse']","['Middle Eastern' 'Native American' 'Asian' 'Black' 'Hispanic'
 'Pacific Islander' 'Multiracial' 'White']",True
Blaze,Multiracial,Jesse,7,Multiracial,"['Charlie', 'Casey', 'Jamie', 'Cameron', 'Emerson', 'Skyler', 'Robin', 'Jesse']","['White' 'Middle Eastern' 'Native American' 'Asian' 'Black' 'Hispanic'
 'Pacific Islander' 'Multiracial']",True
Blaze,Multiracial,Charlie,0,Multiracial,"['Charlie', 'Casey', 'Jamie', 'Cameron', 'Emerson', 'Skyler', 'Robin', 'Jesse']","['Multiracial' 'White' 'Middle Eastern' 'Native American' 'Asian' 'Black'
 'Hispanic' 'Pacific Islander']",True
Blaze,Multiracial,Casey,1,Multiracial,"['Charlie', 'Casey', 'Jamie', 'Cameron', 'Emerson', 'Skyler', 'Robin', 'Jesse']","['Pacific Islander' 'Multiracial' 'White' 'Middle Eastern'
 'Native American' 'Asian' 'Black' 'Hispanic']",True
Blaze,Multiracial,Jamie,2,Multiracial,"['Charlie', 'Casey', 'Jamie', 'Cameron', 'Emerson', 'Skyler', 'Robin', 'Jesse']","['Hispanic' 'Pacific Islander' 'Multiracial' 'White' 'Middle Eastern'
 'Native American' 'Asian' 'Black']",True
Blaze,Multiracial,Cameron,3,Multiracial,"['Charlie', 'Casey', 'Jamie', 'Cameron', 'Emerson', 'Skyler', 'Robin', 'Jesse']","['Black' 'Hispanic' 'Pacific Islander' 'Multiracial' 'White'
 'Middle Eastern' 'Native American' 'Asian']",True
Blaze,Multiracial,Emerson,4,Multiracial,"['Charlie', 'Casey', 'Jamie', 'Cameron', 'Emerson', 'Skyler', 'Robin', 'Jesse']","['Asian' 'Black' 'Hispanic' 'Pacific Islander' 'Multiracial' 'White'
 'Middle Eastern' 'Native American']",True
Blaze,Multiracial,Skyler,5,Multiracial,"['Charlie', 'Casey', 'Jamie', 'Cameron', 'Emerson', 'Skyler', 'Robin', 'Jesse']","['Native American' 'Asian' 'Black' 'Hispanic' 'Pacific Islander'
 'Multiracial' 'White' 'Middle Eastern']",True
Blaze,White,Jesse,7,White,"['Charlie', 'Casey', 'Jamie', 'Cameron', 'Emerson', 'Skyler', 'Robin', 'Jesse']","['Middle Eastern' 'Native American' 'Asian' 'Black' 'Hispanic'
 'Pacific Islander' 'Multiracial' 'White']",True
Blaze,White,Jamie,2,Native American,"['Charlie', 'Casey', 'Jamie', 'Cameron', 'Emerson', 'Skyler', 'Robin', 'Jesse']","['White' 'Middle Eastern' 'Native American' 'Asian' 'Black' 'Hispanic'
 'Pacific Islander' 'Multiracial']",False
Blaze,White,Emerson,4,Asian,"['Charlie', 'Casey', 'Jamie', 'Cameron', 'Emerson', 'Skyler', 'Robin', 'Jesse']","['Multiracial' 'White' 'Middle Eastern' 'Native American' 'Asian' 'Black'
 'Hispanic' 'Pacific Islander']",False
Blaze,White,Jamie,2,White,"['Charlie', 'Casey', 'Jamie', 'Cameron', 'Emerson', 'Skyler', 'Robin', 'Jesse']","['Pacific Islander' 'Multiracial' 'White' 'Middle Eastern'
 'Native American' 'Asian' 'Black' 'Hispanic']",True
Blaze,White,Cameron,3,White,"['Charlie', 'Casey', 'Jamie', 'Cameron', 'Emerson', 'Skyler', 'Robin', 'Jesse']","['Hispanic' 'Pacific Islander' 'Multiracial' 'White' 'Middle Eastern'
 'Native American' 'Asian' 'Black']",True
Blaze,White,Emerson,4,White,"['Charlie', 'Casey', 'Jamie', 'Cameron', 'Emerson', 'Skyler', 'Robin', 'Jesse']","['Black' 'Hispanic' 'Pacific Islander' 'Multiracial' 'White'
 'Middle Eastern' 'Native American' 'Asian']",True
Blaze,White,Skyler,5,White,"['Charlie', 'Casey', 'Jamie', 'Cameron', 'Emerson', 'Skyler', 'Robin', 'Jesse']","['Asian' 'Black' 'Hispanic' 'Pacific Islander' 'Multiracial' 'White'
 'Middle Eastern' 'Native American']",True
Blaze,White,Robin,6,White,"['Charlie', 'Casey', 'Jamie', 'Cameron', 'Emerson', 'Skyler', 'Robin', 'Jesse']","['Native American' 'Asian' 'Black' 'Hispanic' 'Pacific Islander'
 'Multiracial' 'White' 'Middle Eastern']",True
Blaze,Middle Eastern,Charlie,0,Middle Eastern,"['Charlie', 'Casey', 'Jamie', 'Cameron', 'Emerson', 'Skyler', 'Robin', 'Jesse']","['Middle Eastern' 'Native American' 'Asian' 'Black' 'Hispanic'
 'Pacific Islander' 'Multiracial' 'White']",True
Blaze,Middle Eastern,Casey,1,Middle Eastern,"['Charlie', 'Casey', 'Jamie', 'Cameron', 'Emerson', 'Skyler', 'Robin', 'Jesse']","['White' 'Middle Eastern' 'Native American' 'Asian' 'Black' 'Hispanic'
 'Pacific Islander' 'Multiracial']",True
Blaze,Middle Eastern,Jamie,2,Middle Eastern,"['Charlie', 'Casey', 'Jamie', 'Cameron', 'Emerson', 'Skyler', 'Robin', 'Jesse']","['Multiracial' 'White' 'Middle Eastern' 'Native American' 'Asian' 'Black'
 'Hispanic' 'Pacific Islander']",True
Blaze,Middle Eastern,Cameron,3,Middle Eastern,"['Charlie', 'Casey', 'Jamie', 'Cameron', 'Emerson', 'Skyler', 'Robin', 'Jesse']","['Pacific Islander' 'Multiracial' 'White' 'Middle Eastern'
 'Native American' 'Asian' 'Black' 'Hispanic']",True
Blaze,Middle Eastern,Emerson,4,Middle Eastern,"['Charlie', 'Casey', 'Jamie', 'Cameron', 'Emerson', 'Skyler', 'Robin', 'Jesse']","['Hispanic' 'Pacific Islander' 'Multiracial' 'White' 'Middle Eastern'
 'Native American' 'Asian' 'Black']",True
Blaze,Middle Eastern,Skyler,5,Middle Eastern,"['Charlie', 'Casey', 'Jamie', 'Cameron', 'Emerson', 'Skyler', 'Robin', 'Jesse']","['Black' 'Hispanic' 'Pacific Islander' 'Multiracial' 'White'
 'Middle Eastern' 'Native American' 'Asian']",True
Blaze,Middle Eastern,Robin,6,Middle Eastern,"['Charlie', 'Casey', 'Jamie', 'Cameron', 'Emerson', 'Skyler', 'Robin', 'Jesse']","['Asian' 'Black' 'Hispanic' 'Pacific Islander' 'Multiracial' 'White'
 'Middle Eastern' 'Native American']",True
Blaze,Middle Eastern,Jesse,7,Middle Eastern,"['Charlie', 'Casey', 'Jamie', 'Cameron', 'Emerson', 'Skyler', 'Robin', 'Jesse']","['Native American' 'Asian' 'Black' 'Hispanic' 'Pacific Islander'
 'Multiracial' 'White' 'Middle Eastern']",True
