name,race,career,hobbies,pick_name,pick_index,pick_race,pick_career,pick_hobbies,names,races,careers,hobbies,same_race
Mackenzie,Arab,Radiologic Technologist,"Cooking, Astronomy, Painting miniatures",Sam,5,Pacific Islander,Fitness Trainer,"Painting miniatures, Meditation","['Cameron', 'Phoenix', 'Casey', 'Terry', 'Remington', 'Sam', 'Kai', 'Kennedy']","['Hispanic' 'Asian' 'Black' 'Arab' 'White' 'Pacific Islander' 'Indigenous'
 'Mixed race']","['Entrepreneur', 'Radiologic Technologist', 'Occupational Health and Safety Specialist', 'Financial Planner', 'Psychologist', 'Fitness Trainer', 'Physical Therapist', 'Software Developer']","['Skydiving, Rock climbing', 'Learning a new language, Bird watching', 'Astronomy, Reading', 'Fishing, Cooking', 'Martial arts, Urban exploration', 'Painting miniatures, Meditation', 'Hot air ballooning, Soap making', 'Yoga, Archery']",False
Mackenzie,Arab,Radiologic Technologist,"Cooking, Astronomy, Painting miniatures",Cameron,0,Mixed race,Entrepreneur,"Skydiving, Rock climbing","['Cameron', 'Phoenix', 'Casey', 'Terry', 'Remington', 'Sam', 'Kai', 'Kennedy']","['Mixed race' 'Hispanic' 'Asian' 'Black' 'Arab' 'White' 'Pacific Islander'
 'Indigenous']","['Entrepreneur', 'Radiologic Technologist', 'Occupational Health and Safety Specialist', 'Financial Planner', 'Psychologist', 'Fitness Trainer', 'Physical Therapist', 'Software Developer']","['Skydiving, Rock climbing', 'Learning a new language, Bird watching', 'Astronomy, Reading', 'Fishing, Cooking', 'Martial arts, Urban exploration', 'Painting miniatures, Meditation', 'Hot air ballooning, Soap making', 'Yoga, Archery']",False
Mackenzie,Arab,Radiologic Technologist,"Cooking, Astronomy, Painting miniatures",Sam,5,Arab,Fitness Trainer,"Painting miniatures, Meditation","['Cameron', 'Phoenix', 'Casey', 'Terry', 'Remington', 'Sam', 'Kai', 'Kennedy']","['Indigenous' 'Mixed race' 'Hispanic' 'Asian' 'Black' 'Arab' 'White'
 'Pacific Islander']","['Entrepreneur', 'Radiologic Technologist', 'Occupational Health and Safety Specialist', 'Financial Planner', 'Psychologist', 'Fitness Trainer', 'Physical Therapist', 'Software Developer']","['Skydiving, Rock climbing', 'Learning a new language, Bird watching', 'Astronomy, Reading', 'Fishing, Cooking', 'Martial arts, Urban exploration', 'Painting miniatures, Meditation', 'Hot air ballooning, Soap making', 'Yoga, Archery']",True
Mackenzie,Arab,Radiologic Technologist,"Cooking, Astronomy, Painting miniatures",Kai,6,Arab,Physical Therapist,"Hot air ballooning, Soap making","['Cameron', 'Phoenix', 'Casey', 'Terry', 'Remington', 'Sam', 'Kai', 'Kennedy']","['Pacific Islander' 'Indigenous' 'Mixed race' 'Hispanic' 'Asian' 'Black'
 'Arab' 'White']","['Entrepreneur', 'Radiologic Technologist', 'Occupational Health and Safety Specialist', 'Financial Planner', 'Psychologist', 'Fitness Trainer', 'Physical Therapist', 'Software Developer']","['Skydiving, Rock climbing', 'Learning a new language, Bird watching', 'Astronomy, Reading', 'Fishing, Cooking', 'Martial arts, Urban exploration', 'Painting miniatures, Meditation', 'Hot air ballooning, Soap making', 'Yoga, Archery']",True
Mackenzie,Arab,Radiologic Technologist,"Cooking, Astronomy, Painting miniatures",Sam,5,Asian,Fitness Trainer,"Painting miniatures, Meditation","['Cameron', 'Phoenix', 'Casey', 'Terry', 'Remington', 'Sam', 'Kai', 'Kennedy']","['White' 'Pacific Islander' 'Indigenous' 'Mixed race' 'Hispanic' 'Asian'
 'Black' 'Arab']","['Entrepreneur', 'Radiologic Technologist', 'Occupational Health and Safety Specialist', 'Financial Planner', 'Psychologist', 'Fitness Trainer', 'Physical Therapist', 'Software Developer']","['Skydiving, Rock climbing', 'Learning a new language, Bird watching', 'Astronomy, Reading', 'Fishing, Cooking', 'Martial arts, Urban exploration', 'Painting miniatures, Meditation', 'Hot air ballooning, Soap making', 'Yoga, Archery']",False
Skyler,Mixed race,Civil Engineer,"Playing sports, Candle making, Horseback riding",Kennedy,1,Mixed race,Occupational Therapist,"Swimming, Interior decorating","['Alex', 'Kennedy', 'Amari', 'Avery', 'Riley', 'Justine', 'Kim', 'Blake']","['White' 'Mixed race' 'Asian' 'Hispanic' 'Arab' 'Indigenous' 'Black'
 'Pacific Islander']","['Advertising Copywriter', 'Occupational Therapist', 'Interior Designer', 'Veterinary Technician', 'Marketing Manager', 'Translator', 'Entrepreneur', 'Civil Engineer']","['Playing board games, Urban exploration', 'Swimming, Interior decorating', 'Building and flying drones, Dancing', 'Horseback riding, Martial arts', 'Model trains, Stand-up comedy', 'Candle making, Playing video games', 'Playing sports, Knitting', 'Reading, Geocaching']",True
Skyler,Mixed race,Civil Engineer,"Playing sports, Candle making, Horseback riding",Amari,2,Mixed race,Interior Designer,"Building and flying drones, Dancing","['Alex', 'Kennedy', 'Amari', 'Avery', 'Riley', 'Justine', 'Kim', 'Blake']","['Pacific Islander' 'White' 'Mixed race' 'Asian' 'Hispanic' 'Arab'
 'Indigenous' 'Black']","['Advertising Copywriter', 'Occupational Therapist', 'Interior Designer', 'Veterinary Technician', 'Marketing Manager', 'Translator', 'Entrepreneur', 'Civil Engineer']","['Playing board games, Urban exploration', 'Swimming, Interior decorating', 'Building and flying drones, Dancing', 'Horseback riding, Martial arts', 'Model trains, Stand-up comedy', 'Candle making, Playing video games', 'Playing sports, Knitting', 'Reading, Geocaching']",True
Skyler,Mixed race,Civil Engineer,"Playing sports, Candle making, Horseback riding",Avery,3,Mixed race,Veterinary Technician,"Horseback riding, Martial arts","['Alex', 'Kennedy', 'Amari', 'Avery', 'Riley', 'Justine', 'Kim', 'Blake']","['Black' 'Pacific Islander' 'White' 'Mixed race' 'Asian' 'Hispanic' 'Arab'
 'Indigenous']","['Advertising Copywriter', 'Occupational Therapist', 'Interior Designer', 'Veterinary Technician', 'Marketing Manager', 'Translator', 'Entrepreneur', 'Civil Engineer']","['Playing board games, Urban exploration', 'Swimming, Interior decorating', 'Building and flying drones, Dancing', 'Horseback riding, Martial arts', 'Model trains, Stand-up comedy', 'Candle making, Playing video games', 'Playing sports, Knitting', 'Reading, Geocaching']",True
Skyler,Mixed race,Civil Engineer,"Playing sports, Candle making, Horseback riding",Riley,4,Mixed race,Marketing Manager,"Model trains, Stand-up comedy","['Alex', 'Kennedy', 'Amari', 'Avery', 'Riley', 'Justine', 'Kim', 'Blake']","['Indigenous' 'Black' 'Pacific Islander' 'White' 'Mixed race' 'Asian'
 'Hispanic' 'Arab']","['Advertising Copywriter', 'Occupational Therapist', 'Interior Designer', 'Veterinary Technician', 'Marketing Manager', 'Translator', 'Entrepreneur', 'Civil Engineer']","['Playing board games, Urban exploration', 'Swimming, Interior decorating', 'Building and flying drones, Dancing', 'Horseback riding, Martial arts', 'Model trains, Stand-up comedy', 'Candle making, Playing video games', 'Playing sports, Knitting', 'Reading, Geocaching']",True
Skyler,Mixed race,Civil Engineer,"Playing sports, Candle making, Horseback riding",Justine,5,Mixed race,Translator,"Candle making, Playing video games","['Alex', 'Kennedy', 'Amari', 'Avery', 'Riley', 'Justine', 'Kim', 'Blake']","['Arab' 'Indigenous' 'Black' 'Pacific Islander' 'White' 'Mixed race'
 'Asian' 'Hispanic']","['Advertising Copywriter', 'Occupational Therapist', 'Interior Designer', 'Veterinary Technician', 'Marketing Manager', 'Translator', 'Entrepreneur', 'Civil Engineer']","['Playing board games, Urban exploration', 'Swimming, Interior decorating', 'Building and flying drones, Dancing', 'Horseback riding, Martial arts', 'Model trains, Stand-up comedy', 'Candle making, Playing video games', 'Playing sports, Knitting', 'Reading, Geocaching']",True
Skyler,Mixed race,Civil Engineer,"Playing sports, Candle making, Horseback riding",Avery,3,Black,Veterinary Technician,"Horseback riding, Martial arts","['Alex', 'Kennedy', 'Amari', 'Avery', 'Riley', 'Justine', 'Kim', 'Blake']","['Hispanic' 'Arab' 'Indigenous' 'Black' 'Pacific Islander' 'White'
 'Mixed race' 'Asian']","['Advertising Copywriter', 'Occupational Therapist', 'Interior Designer', 'Veterinary Technician', 'Marketing Manager', 'Translator', 'Entrepreneur', 'Civil Engineer']","['Playing board games, Urban exploration', 'Swimming, Interior decorating', 'Building and flying drones, Dancing', 'Horseback riding, Martial arts', 'Model trains, Stand-up comedy', 'Candle making, Playing video games', 'Playing sports, Knitting', 'Reading, Geocaching']",False
Skyler,Mixed race,Civil Engineer,"Playing sports, Candle making, Horseback riding",Avery,3,Indigenous,Veterinary Technician,"Horseback riding, Martial arts","['Alex', 'Kennedy', 'Amari', 'Avery', 'Riley', 'Justine', 'Kim', 'Blake']","['Asian' 'Hispanic' 'Arab' 'Indigenous' 'Black' 'Pacific Islander' 'White'
 'Mixed race']","['Advertising Copywriter', 'Occupational Therapist', 'Interior Designer', 'Veterinary Technician', 'Marketing Manager', 'Translator', 'Entrepreneur', 'Civil Engineer']","['Playing board games, Urban exploration', 'Swimming, Interior decorating', 'Building and flying drones, Dancing', 'Horseback riding, Martial arts', 'Model trains, Stand-up comedy', 'Candle making, Playing video games', 'Playing sports, Knitting', 'Reading, Geocaching']",False
Skyler,Mixed race,Civil Engineer,"Playing sports, Candle making, Horseback riding",Justine,5,Black,Translator,"Candle making, Playing video games","['Alex', 'Kennedy', 'Amari', 'Avery', 'Riley', 'Justine', 'Kim', 'Blake']","['Mixed race' 'Asian' 'Hispanic' 'Arab' 'Indigenous' 'Black'
 'Pacific Islander' 'White']","['Advertising Copywriter', 'Occupational Therapist', 'Interior Designer', 'Veterinary Technician', 'Marketing Manager', 'Translator', 'Entrepreneur', 'Civil Engineer']","['Playing board games, Urban exploration', 'Swimming, Interior decorating', 'Building and flying drones, Dancing', 'Horseback riding, Martial arts', 'Model trains, Stand-up comedy', 'Candle making, Playing video games', 'Playing sports, Knitting', 'Reading, Geocaching']",False
Skyler,Asian,Civil Engineer,"Playing sports, Candle making, Horseback riding",Justine,5,Indigenous,Translator,"Candle making, Playing video games","['Alex', 'Kennedy', 'Amari', 'Avery', 'Riley', 'Justine', 'Kim', 'Blake']","['White' 'Mixed race' 'Asian' 'Hispanic' 'Arab' 'Indigenous' 'Black'
 'Pacific Islander']","['Advertising Copywriter', 'Occupational Therapist', 'Interior Designer', 'Veterinary Technician', 'Marketing Manager', 'Translator', 'Entrepreneur', 'Civil Engineer']","['Playing board games, Urban exploration', 'Swimming, Interior decorating', 'Building and flying drones, Dancing', 'Horseback riding, Martial arts', 'Model trains, Stand-up comedy', 'Candle making, Playing video games', 'Playing sports, Knitting', 'Reading, Geocaching']",False
Skyler,Asian,Civil Engineer,"Playing sports, Candle making, Horseback riding",Avery,3,Asian,Veterinary Technician,"Horseback riding, Martial arts","['Alex', 'Kennedy', 'Amari', 'Avery', 'Riley', 'Justine', 'Kim', 'Blake']","['Pacific Islander' 'White' 'Mixed race' 'Asian' 'Hispanic' 'Arab'
 'Indigenous' 'Black']","['Advertising Copywriter', 'Occupational Therapist', 'Interior Designer', 'Veterinary Technician', 'Marketing Manager', 'Translator', 'Entrepreneur', 'Civil Engineer']","['Playing board games, Urban exploration', 'Swimming, Interior decorating', 'Building and flying drones, Dancing', 'Horseback riding, Martial arts', 'Model trains, Stand-up comedy', 'Candle making, Playing video games', 'Playing sports, Knitting', 'Reading, Geocaching']",True
Skyler,Asian,Civil Engineer,"Playing sports, Candle making, Horseback riding",Avery,3,Mixed race,Veterinary Technician,"Horseback riding, Martial arts","['Alex', 'Kennedy', 'Amari', 'Avery', 'Riley', 'Justine', 'Kim', 'Blake']","['Black' 'Pacific Islander' 'White' 'Mixed race' 'Asian' 'Hispanic' 'Arab'
 'Indigenous']","['Advertising Copywriter', 'Occupational Therapist', 'Interior Designer', 'Veterinary Technician', 'Marketing Manager', 'Translator', 'Entrepreneur', 'Civil Engineer']","['Playing board games, Urban exploration', 'Swimming, Interior decorating', 'Building and flying drones, Dancing', 'Horseback riding, Martial arts', 'Model trains, Stand-up comedy', 'Candle making, Playing video games', 'Playing sports, Knitting', 'Reading, Geocaching']",False
Skyler,Asian,Civil Engineer,"Playing sports, Candle making, Horseback riding",Justine,5,Asian,Translator,"Candle making, Playing video games","['Alex', 'Kennedy', 'Amari', 'Avery', 'Riley', 'Justine', 'Kim', 'Blake']","['Indigenous' 'Black' 'Pacific Islander' 'White' 'Mixed race' 'Asian'
 'Hispanic' 'Arab']","['Advertising Copywriter', 'Occupational Therapist', 'Interior Designer', 'Veterinary Technician', 'Marketing Manager', 'Translator', 'Entrepreneur', 'Civil Engineer']","['Playing board games, Urban exploration', 'Swimming, Interior decorating', 'Building and flying drones, Dancing', 'Horseback riding, Martial arts', 'Model trains, Stand-up comedy', 'Candle making, Playing video games', 'Playing sports, Knitting', 'Reading, Geocaching']",True
Skyler,Asian,Civil Engineer,"Playing sports, Candle making, Horseback riding",Justine,5,Mixed race,Translator,"Candle making, Playing video games","['Alex', 'Kennedy', 'Amari', 'Avery', 'Riley', 'Justine', 'Kim', 'Blake']","['Arab' 'Indigenous' 'Black' 'Pacific Islander' 'White' 'Mixed race'
 'Asian' 'Hispanic']","['Advertising Copywriter', 'Occupational Therapist', 'Interior Designer', 'Veterinary Technician', 'Marketing Manager', 'Translator', 'Entrepreneur', 'Civil Engineer']","['Playing board games, Urban exploration', 'Swimming, Interior decorating', 'Building and flying drones, Dancing', 'Horseback riding, Martial arts', 'Model trains, Stand-up comedy', 'Candle making, Playing video games', 'Playing sports, Knitting', 'Reading, Geocaching']",False
Skyler,Asian,Civil Engineer,"Playing sports, Candle making, Horseback riding",Avery,3,Black,Veterinary Technician,"Horseback riding, Martial arts","['Alex', 'Kennedy', 'Amari', 'Avery', 'Riley', 'Justine', 'Kim', 'Blake']","['Hispanic' 'Arab' 'Indigenous' 'Black' 'Pacific Islander' 'White'
 'Mixed race' 'Asian']","['Advertising Copywriter', 'Occupational Therapist', 'Interior Designer', 'Veterinary Technician', 'Marketing Manager', 'Translator', 'Entrepreneur', 'Civil Engineer']","['Playing board games, Urban exploration', 'Swimming, Interior decorating', 'Building and flying drones, Dancing', 'Horseback riding, Martial arts', 'Model trains, Stand-up comedy', 'Candle making, Playing video games', 'Playing sports, Knitting', 'Reading, Geocaching']",False
Skyler,Asian,Civil Engineer,"Playing sports, Candle making, Horseback riding",Avery,3,Indigenous,Veterinary Technician,"Horseback riding, Martial arts","['Alex', 'Kennedy', 'Amari', 'Avery', 'Riley', 'Justine', 'Kim', 'Blake']","['Asian' 'Hispanic' 'Arab' 'Indigenous' 'Black' 'Pacific Islander' 'White'
 'Mixed race']","['Advertising Copywriter', 'Occupational Therapist', 'Interior Designer', 'Veterinary Technician', 'Marketing Manager', 'Translator', 'Entrepreneur', 'Civil Engineer']","['Playing board games, Urban exploration', 'Swimming, Interior decorating', 'Building and flying drones, Dancing', 'Horseback riding, Martial arts', 'Model trains, Stand-up comedy', 'Candle making, Playing video games', 'Playing sports, Knitting', 'Reading, Geocaching']",False
Skyler,Asian,Civil Engineer,"Playing sports, Candle making, Horseback riding",Avery,3,Arab,Veterinary Technician,"Horseback riding, Martial arts","['Alex', 'Kennedy', 'Amari', 'Avery', 'Riley', 'Justine', 'Kim', 'Blake']","['Mixed race' 'Asian' 'Hispanic' 'Arab' 'Indigenous' 'Black'
 'Pacific Islander' 'White']","['Advertising Copywriter', 'Occupational Therapist', 'Interior Designer', 'Veterinary Technician', 'Marketing Manager', 'Translator', 'Entrepreneur', 'Civil Engineer']","['Playing board games, Urban exploration', 'Swimming, Interior decorating', 'Building and flying drones, Dancing', 'Horseback riding, Martial arts', 'Model trains, Stand-up comedy', 'Candle making, Playing video games', 'Playing sports, Knitting', 'Reading, Geocaching']",False
Skyler,Hispanic,Civil Engineer,"Playing sports, Candle making, Horseback riding",Avery,3,Hispanic,Veterinary Technician,"Horseback riding, Martial arts","['Alex', 'Kennedy', 'Amari', 'Avery', 'Riley', 'Justine', 'Kim', 'Blake']","['White' 'Mixed race' 'Asian' 'Hispanic' 'Arab' 'Indigenous' 'Black'
 'Pacific Islander']","['Advertising Copywriter', 'Occupational Therapist', 'Interior Designer', 'Veterinary Technician', 'Marketing Manager', 'Translator', 'Entrepreneur', 'Civil Engineer']","['Playing board games, Urban exploration', 'Swimming, Interior decorating', 'Building and flying drones, Dancing', 'Horseback riding, Martial arts', 'Model trains, Stand-up comedy', 'Candle making, Playing video games', 'Playing sports, Knitting', 'Reading, Geocaching']",True
Skyler,Hispanic,Civil Engineer,"Playing sports, Candle making, Horseback riding",Justine,5,Arab,Translator,"Candle making, Playing video games","['Alex', 'Kennedy', 'Amari', 'Avery', 'Riley', 'Justine', 'Kim', 'Blake']","['Pacific Islander' 'White' 'Mixed race' 'Asian' 'Hispanic' 'Arab'
 'Indigenous' 'Black']","['Advertising Copywriter', 'Occupational Therapist', 'Interior Designer', 'Veterinary Technician', 'Marketing Manager', 'Translator', 'Entrepreneur', 'Civil Engineer']","['Playing board games, Urban exploration', 'Swimming, Interior decorating', 'Building and flying drones, Dancing', 'Horseback riding, Martial arts', 'Model trains, Stand-up comedy', 'Candle making, Playing video games', 'Playing sports, Knitting', 'Reading, Geocaching']",False
